style	size	char	x	y	width	height	advance	bearing_x	bearing_y	baseline	ink	ascent	descent
B	42	7C4D	403	1717	41	42	42	0	-37	38	1	49	13
B	42	7EC6	448	1717	41	41	42	0	-37	38	1	49	13
B	42	8303	493	1717	41	42	42	1	-37	38	1	49	13
B	42	8BB0	538	1717	42	41	42	0	-36	38	1	49	13
B	42	8BE6	584	1717	42	42	42	0	-37	38	1	49	13
B	42	8BFB	630	1717	42	42	42	0	-37	38	1	49	13
B	42	8FD1	676	1717	42	42	42	0	-37	38	1	49	13
B	42	949F	722	1717	41	42	42	0	-37	38	1	49	13
B	42	957F	767	1717	41	42	42	1	-37	38	1	49	13
B	42	9605	812	1717	38	42	42	2	-37	38	1	49	13
B	42	9875	854	1717	40	39	42	1	-34	38	1	49	13
B	42	FF0C	898	1717	11	17	42	4	-11	38	1	49	13
R	44	20	913	1717	1	1	10	0	0	40	0	52	13
R	44	21	918	1717	6	34	14	4	-33	40	1	52	13
R	44	22	928	1717	14	13	21	3	-34	40	1	52	13
R	44	23	946	1717	22	33	24	1	-33	40	1	52	13
R	44	24	972	1717	20	43	24	2	-37	40	1	52	13
R	44	25	996	1717	38	34	41	1	-33	40	1	52	13
R	44	26	1038	1717	29	34	30	1	-33	40	1	52	13
R	44	27	1071	1717	6	13	12	3	-34	40	1	52	13
R	44	28	1081	1717	9	45	15	4	-36	40	1	52	13
R	44	29	1094	1717	10	45	15	1	-36	40	1	52	13
R	44	2A	1108	1717	16	15	21	2	-35	40	1	52	13
R	44	2B	1128	1717	22	23	24	1	-28	40	1	52	13
R	44	2C	1154	1717	8	15	12	2	-6	40	1	52	13
R	44	2D	1166	1717	12	4	15	2	-14	40	1	52	13
R	44	2E	1182	1717	6	7	12	3	-6	40	1	52	13
R	44	2F	1192	1717	17	43	17	0	-35	40	1	52	13
R	44	30	1213	1717	21	34	24	2	-33	40	1	52	13
R	44	31	1238	1717	19	32	24	3	-32	40	1	52	13
R	44	32	1261	1717	22	33	24	1	-33	40	1	52	13
R	44	33	1287	1717	21	34	24	1	-33	40	1	52	13
R	44	34	1312	1717	24	32	24	0	-32	40	1	52	13
R	44	35	1340	1717	22	33	24	1	-32	40	1	52	13
R	44	36	1366	1717	21	34	24	2	-33	40	1	52	13
R	44	37	1391	1717	21	32	24	2	-32	40	1	52	13
R	44	38	1416	1717	21	34	24	2	-33	40	1	52	13
R	44	39	1441	1717	22	34	24	1	-33	40	1	52	13
R	44	3A	1467	1717	6	24	12	3	-23	40	1	52	13
R	44	3B	1477	1717	8	33	12	2	-24	40	1	52	13
R	44	3C	1489	1717	22	20	24	1	-26	40	1	52	13
R	44	3D	1515	1717	22	14	24	1	-23	40	1	52	13
R	44	3E	1541	1717	22	20	24	1	-26	40	1	52	13
R	44	3F	1567	1717	18	34	21	1	-33	40	1	52	13
R	44	40	1589	1717	38	40	42	2	-32	40	1	52	13
R	44	41	1631	1717	27	32	27	0	-32	40	1	52	13
R	44	42	1662	1717	23	32	29	4	-32	40	1	52	13
R	44	43	1689	1717	25	34	28	2	-33	40	1	52	13
R	44	44	1718	1717	24	32	30	4	-32	40	1	52	13
R	44	45	1746	1717	20	32	26	4	-32	40	1	52	13
R	44	46	1770	1717	19	32	24	4	-32	40	1	52	13
R	44	47	1793	1717	26	34	30	2	-33	40	1	52	13
R	44	48	1823	1717	24	32	32	4	-32	40	1	52	13
R	44	49	1851	1717	5	32	13	4	-32	40	1	52	13
R	44	4A	1860	1717	19	33	24	1	-32	40	1	52	13
R	44	4B	1883	1717	25	32	28	4	-32	40	1	52	13
R	44	4C	1912	1717	19	32	24	4	-32	40	1	52	13
R	44	4D	1935	1717	28	32	36	4	-32	40	1	52	13
R	44	4E	1967	1717	24	32	32	4	-32	40	1	52	13
R	44	4F	1995	1717	29	34	33	2	-33	40	1	52	13
R	44	50	4	1766	22	32	28	4	-32	40	1	52	13
R	44	51	30	1766	29	42	33	2	-33	40	1	52	13
R	44	52	63	1766	23	32	28	4	-32	40	1	52	13
R	44	53	90	1766	23	34	26	2	-33	40	1	52	13
R	44	54	117	1766	24	32	26	1	-32	40	1	52	13
R	44	55	145	1766	24	33	32	4	-32	40	1	52	13
R	44	56	173	1766	26	32	25	0	-32	40	1	52	13
R	44	57	203	1766	37	32	39	1	-32	40	1	52	13
R	44	58	244	1766	25	32	25	0	-32	40	1	52	13
R	44	59	273	1766	24	32	23	0	-32	40	1	52	13
R	44	5A	301	1766	23	32	27	2	-32	40	1	52	13
R	44	5B	328	1766	10	43	15	4	-35	40	1	52	13
R	44	5C	342	1766	17	43	17	0	-35	40	1	52	13
R	44	5D	363	1766	10	43	15	1	-35	40	1	52	13
R	44	5E	377	1766	19	20	24	3	-33	40	1	52	13
R	44	5F	400	1766	24	3	25	0	3	40	1	52	13
R	44	60	428	1766	11	11	27	6	-39	40	1	52	13
R	44	61	443	1766	20	26	25	2	-25	40	1	52	13
R	44	62	467	1766	21	37	27	4	-36	40	1	52	13
R	44	63	492	1766	20	26	22	2	-25	40	1	52	13
R	44	64	516	1766	22	37	27	2	-36	40	1	52	13
R	44	65	542	1766	21	26	24	2	-25	40	1	52	13
R	44	66	567	1766	15	36	14	1	-36	40	1	52	13
R	44	67	586	1766	23	36	25	2	-25	40	1	52	13
R	44	68	613	1766	20	36	27	4	-36	40	1	52	13
R	44	69	637	1766	6	35	12	3	-35	40	1	52	13
R	44	6A	647	1766	11	46	12	-2	-35	40	1	52	13
R	44	6B	662	1766	20	36	24	4	-36	40	1	52	13
R	44	6C	686	1766	7	36	13	4	-35	40	1	52	13
R	44	6D	697	1766	33	25	41	4	-25	40	1	52	13
R	44	6E	734	1766	20	25	27	4	-25	40	1	52	13
R	44	6F	758	1766	23	26	27	2	-25	40	1	52	13
R	44	70	785	1766	21	35	27	4	-25	40	1	52	13
R	44	71	810	1766	22	35	27	2	-25	40	1	52	13
R	44	72	836	1766	14	25	17	4	-25	40	1	52	13
R	44	73	854	1766	18	26	21	1	-25	40	1	52	13
R	44	74	876	1766	15	32	17	1	-31	40	1	52	13
R	44	75	895	1766	20	25	27	3	-24	40	1	52	13
R	44	76	919	1766	23	24	23	0	-24	40	1	52	13
R	44	77	946	1766	34	24	35	1	-24	40	1	52	13
R	44	78	984	1766	22	24	22	0	-24	40	1	52	13
R	44	79	1010	1766	23	34	23	0	-24	40	1	52	13
R	44	7A	1037	1766	19	24	21	1	-24	40	1	52	13
R	44	7B	1060	1766	13	43	15	1	-35	40	1	52	13
R	44	7C	1077	1766	4	50	12	4	-37	40	1	52	13
R	44	7D	1085	1766	13	43	15	1	-35	40	1	52	13
R	44	7E	1102	1766	22	8	24	1	-20	40	1	52	13
R	44	2039	1128	1766	9	19	13	2	-22	40	1	52	13
R	44	203A	1141	1766	10	19	13	2	-22	40	1	52	13
R	44	4E00	1155	1766	42	4	44	1	-19	40	1	52	13
R	44	4E09	1201	1766	40	35	44	2	-34	40	1	52	13
R	44	4E66	1245	1766	40	42	44	2	-38	40	1	52	13
R	44	4E8C	1289	1766	40	30	44	2	-31	40	1	52	13
R	44	4E94	1333	1766	40	36	44	2	-34	40	1	52	13
R	44	4ECA	1377	1766	42	42	44	1	-38	40	1	52	13
R	44	516D	1423	1766	41	42	44	1	-38	40	1	52	13
R	44	5171	1468	1766	41	42	44	2	-38	40	1	52	13
R	44	5206	1513	1766	42	41	44	1	-37	40	1	52	13
R	44	524D	1559	1766	40	42	44	2	-38	40	1	52	13
R	44	5468	1603	1766	38	41	44	1	-36	40	1	52	13
R	44	56DB	1645	1766	37	37	44	3	-34	40	1	52	13
R	44	56F4	1686	1766	38	40	44	3	-36	40	1	52	13
R	44	5747	1728	1766	40	42	44	1	-38	40	1	52	13
R	44	591A	1772	1766	39	42	44	3	-38	40	1	52	13
R	44	5929	1815	1766	42	39	44	1	-35	40	1	52	13
R	44	5C0F	1861	1766	42	42	44	1	-38	40	1	52	13
R	44	5E74	1907	1766	40	42	44	2	-38	40	1	52	13
R	44	5F53	1951	1766	34	42	44	5	-38	40	1	52	13
R	44	5F55	1989	1766	40	40	44	2	-36	40	1	52	13
R	44	603B	4	1820	42	41	44	1	-38	40	1	52	13
R	44	60C5	50	1820	42	42	44	1	-38	40	1	52	13
R	44	6309	96	1820	42	43	44	1	-38	40	1	52	13
R	44	6570	142	1820	42	42	44	1	-38	40	1	52	13
R	44	65E0	188	1820	42	39	44	1	-35	40	1	52	13
R	44	65E5	234	1820	30	39	44	7	-35	40	1	52	13
R	44	65F6	268	1820	40	42	44	3	-38	40	1	52	13
R	44	660E	312	1820	38	40	44	3	-36	40	1	52	13
R	44	661F	354	1820	40	39	44	2	-36	40	1	52	13
R	44	6682	398	1820	40	42	44	2	-38	40	1	52	13
R	44	6700	442	1820	41	41	44	2	-37	40	1	52	13
R	44	6708	487	1820	36	40	44	1	-36	40	1	52	13
R	44	671F	527	1820	40	41	44	1	-37	40	1	52	13
R	44	672C	571	1820	42	42	44	1	-38	40	1	52	13
R	44	6EE1	617	1820	41	42	44	1	-38	40	1	52	13
R	44	7684	662	1820	38	42	44	3	-38	40	1	52	13
R	44	79D2	704	1820	41	42	44	1	-38	40	1	52	13
R	44	7B2C	749	1820	40	42	44	2	-38	40	1	52	13
R	44	7C4D	793	1820	41	42	44	1	-38	40	1	52	13
R	44	7EC6	838	1820	40	42	44	1	-38	40	1	52	13
R	44	8303	882	1820	41	42	44	2	-38	40	1	52	13
R	44	8BB0	927	1820	41	40	44	2	-37	40	1	52	13
R	44	8BE6	972	1820	41	42	44	1	-38	40	1	52	13
R	44	8BFB	1017	1820	42	42	44	1	-38	40	1	52	13
R	44	8FD1	1063	1820	42	41	44	1	-38	40	1	52	13
R	44	949F	1109	1820	41	42	44	1	-38	40	1	52	13
R	44	957F	1154	1820	41	42	44	2	-38	40	1	52	13
R	44	9605	1199	1820	36	42	44	4	-38	40	1	52	13
R	44	9875	1239	1820	40	40	44	2	-36	40	1	52	13
R	44	FF0C	1283	1820	10	16	44	5	-11	40	1	52	13
B	44	20	1297	1820	1	1	10	0	0	40	0	52	13
B	44	21	1302	1820	8	36	14	3	-34	40	1	52	13
B	44	22	1314	1820	16	15	21	2	-35	40	1	52	13
B	44	23	1334	1820	24	35	24	0	-34	40	1	52	13
B	44	24	1362	1820	22	45	24	1	-38	40	1	52	13
B	44	25	1388	1820	40	36	41	0	-34	40	1	52	13
B	44	26	1432	1820	31	36	30	0	-34	40	1	52	13
B	44	27	1467	1820	8	15	12	2	-35	40	1	52	13
B	44	28	1479	1820	11	47	15	3	-37	40	1	52	13
B	44	29	1494	1820	12	47	15	0	-37	40	1	52	13
B	44	2A	1510	1820	18	17	21	1	-36	40	1	52	13
B	44	2B	1532	1820	24	25	24	0	-29	40	1	52	13
B	44	2C	1560	1820	10	17	12	1	-7	40	1	52	13
B	44	2D	1574	1820	14	6	15	1	-15	40	1	52	13
B	44	2E	1592	1820	8	9	12	2	-7	40	1	52	13
B	44	2F	1604	1820	19	45	17	-1	-36	40	1	52	13
B	44	30	1627	1820	23	36	24	1	-34	40	1	52	13
B	44	31	1654	1820	21	34	24	2	-33	40	1	52	13
B	44	32	1679	1820	24	35	24	0	-34	40	1	52	13
B	44	33	1707	1820	23	36	24	0	-34	40	1	52	13
B	44	34	1734	1820	26	34	24	-1	-33	40	1	52	13
B	44	35	1764	1820	24	35	24	0	-33	40	1	52	13
B	44	36	1792	1820	23	36	24	1	-34	40	1	52	13
B	44	37	1819	1820	23	34	24	1	-33	40	1	52	13
B	44	38	1846	1820	23	36	24	1	-34	40	1	52	13
B	44	39	1873	1820	24	36	24	0	-34	40	1	52	13
B	44	3A	1901	1820	8	26	12	2	-24	40	1	52	13
B	44	3B	1913	1820	10	35	12	1	-25	40	1	52	13
B	44	3C	1927	1820	24	22	24	0	-27	40	1	52	13
B	44	3D	1955	1820	24	16	24	0	-24	40	1	52	13
B	44	3E	1983	1820	24	22	24	0	-27	40	1	52	13
B	44	3F	2011	1820	20	36	21	0	-34	40	1	52	13
B	44	40	4	1871	40	42	42	1	-33	40	1	52	13
B	44	41	48	1871	29	34	27	-1	-33	40	1	52	13
B	44	42	81	1871	25	34	29	3	-33	40	1	52	13
B	44	43	110	1871	27	36	28	1	-34	40	1	52	13
B	44	44	141	1871	26	34	30	3	-33	40	1	52	13
B	44	45	171	1871	22	34	26	3	-33	40	1	52	13
B	44	46	197	1871	21	34	24	3	-33	40	1	52	13
B	44	47	222	1871	28	36	30	1	-34	40	1	52	13
B	44	48	254	1871	26	34	32	3	-33	40	1	52	13
B	44	49	284	1871	7	34	13	3	-33	40	1	52	13
B	44	4A	295	1871	21	35	24	0	-33	40	1	52	13
B	44	4B	320	1871	27	34	28	3	-33	40	1	52	13
B	44	4C	351	1871	21	34	24	3	-33	40	1	52	13
B	44	4D	376	1871	30	34	36	3	-33	40	1	52	13
B	44	4E	410	1871	26	34	32	3	-33	40	1	52	13
B	44	4F	440	1871	31	36	33	1	-34	40	1	52	13
B	44	50	475	1871	24	34	28	3	-33	40	1	52	13
B	44	51	503	1871	31	44	33	1	-34	40	1	52	13
B	44	52	538	1871	25	34	28	3	-33	40	1	52	13
B	44	53	567	1871	25	36	26	1	-34	40	1	52	13
B	44	54	596	1871	26	34	26	0	-33	40	1	52	13
B	44	55	626	1871	26	35	32	3	-33	40	1	52	13
B	44	56	656	1871	28	34	25	-1	-33	40	1	52	13
B	44	57	688	1871	39	34	39	0	-33	40	1	52	13
B	44	58	731	1871	27	34	25	-1	-33	40	1	52	13
B	44	59	762	1871	27	34	23	-2	-33	40	1	52	13
B	44	5A	793	1871	25	34	27	1	-33	40	1	52	13
B	44	5B	822	1871	12	45	15	3	-36	40	1	52	13
B	44	5C	838	1871	19	45	17	-1	-36	40	1	52	13
B	44	5D	861	1871	12	45	15	0	-36	40	1	52	13
B	44	5E	877	1871	21	22	24	2	-34	40	1	52	13
B	44	5F	902	1871	26	5	25	-1	2	40	1	52	13
B	44	60	932	1871	13	13	27	5	-40	40	1	52	13
B	44	61	949	1871	22	28	25	1	-26	40	1	52	13
B	44	62	975	1871	23	39	27	3	-37	40	1	52	13
B	44	63	1002	1871	22	28	22	1	-26	40	1	52	13
B	44	64	1028	1871	24	39	27	1	-37	40	1	52	13
B	44	65	1056	1871	23	28	24	1	-26	40	1	52	13
B	44	66	1083	1871	17	38	14	0	-37	40	1	52	13
B	44	67	1104	1871	25	38	25	1	-26	40	1	52	13
B	44	68	1133	1871	22	38	27	3	-37	40	1	52	13
B	44	69	1159	1871	8	37	12	2	-36	40	1	52	13
B	44	6A	1171	1871	13	48	12	-3	-36	40	1	52	13
B	44	6B	1188	1871	22	38	24	3	-37	40	1	52	13
B	44	6C	1214	1871	9	38	13	3	-36	40	1	52	13
B	44	6D	1227	1871	35	27	41	3	-26	40	1	52	13
B	44	6E	1266	1871	22	27	27	3	-26	40	1	52	13
B	44	6F	1292	1871	25	28	27	1	-26	40	1	52	13
B	44	70	1321	1871	23	37	27	3	-26	40	1	52	13
B	44	71	1348	1871	24	37	27	1	-26	40	1	52	13
B	44	72	1376	1871	16	27	17	3	-26	40	1	52	13
B	44	73	1396	1871	20	28	21	0	-26	40	1	52	13
B	44	74	1420	1871	17	34	17	0	-32	40	1	52	13
B	44	75	1441	1871	22	27	27	2	-25	40	1	52	13
B	44	76	1467	1871	25	26	23	-1	-25	40	1	52	13
B	44	77	1496	1871	36	26	35	0	-25	40	1	52	13
B	44	78	1536	1871	24	26	22	-1	-25	40	1	52	13
B	44	79	1564	1871	25	36	23	-1	-25	40	1	52	13
B	44	7A	1593	1871	21	26	21	0	-25	40	1	52	13
B	44	7B	1618	1871	15	45	15	0	-36	40	1	52	13
B	44	7C	1637	1871	6	52	12	3	-38	40	1	52	13
B	44	7D	1647	1871	15	45	15	0	-36	40	1	52	13
B	44	7E	1666	1871	24	10	24	0	-21	40	1	52	13
B	44	2039	1694	1871	11	21	13	1	-23	40	1	52	13
B	44	203A	1709	1871	12	21	13	1	-23	40	1	52	13
B	44	4E00	1725	1871	44	6	44	0	-20	40	1	52	13
B	44	4E09	1773	1871	42	37	44	1	-35	40	1	52	13
B	44	4E66	1819	1871	42	44	44	1	-39	40	1	52	13
B	44	4E8C	1865	1871	42	32	44	1	-32	40	1	52	13
B	44	4E94	1911	1871	42	38	44	1	-35	40	1	52	13
B	44	4ECA	1957	1871	44	44	44	0	-39	40	1	52	13
B	44	516D	4	1927	43	44	44	0	-39	40	1	52	13
B	44	5171	51	1927	43	44	44	1	-39	40	1	52	13
B	44	5206	98	1927	44	43	44	0	-38	40	1	52	13
B	44	524D	146	1927	42	44	44	1	-39	40	1	52	13
B	44	5468	192	1927	40	43	44	0	-37	40	1	52	13
B	44	56DB	236	1927	39	39	44	2	-35	40	1	52	13
B	44	56F4	279	1927	40	42	44	2	-37	40	1	52	13
B	44	5747	323	1927	42	44	44	0	-39	40	1	52	13
B	44	591A	369	1927	41	44	44	2	-39	40	1	52	13
B	44	5929	414	1927	44	41	44	0	-36	40	1	52	13
B	44	5C0F	462	1927	44	44	44	0	-39	40	1	52	13
B	44	5E74	510	1927	42	44	44	1	-39	40	1	52	13
B	44	5F53	556	1927	36	44	44	4	-39	40	1	52	13
B	44	5F55	596	1927	42	42	44	1	-37	40	1	52	13
B	44	603B	642	1927	44	43	44	0	-39	40	1	52	13
B	44	60C5	690	1927	44	44	44	0	-39	40	1	52	13
B	44	6309	738	1927	44	45	44	0	-39	40	1	52	13
B	44	6570	786	1927	44	44	44	0	-39	40	1	52	13
B	44	65E0	834	1927	44	41	44	0	-36	40	1	52	13
B	44	65E5	882	1927	32	41	44	6	-36	40	1	52	13
B	44	65F6	918	1927	42	44	44	2	-39	40	1	52	13
B	44	660E	964	1927	40	42	44	2	-37	40	1	52	13
B	44	661F	1008	1927	42	41	44	1	-37	40	1	52	13
B	44	6682	1054	1927	42	44	44	1	-39	40	1	52	13
B	44	6700	1100	1927	43	43	44	1	-38	40	1	52	13
B	44	6708	1147	1927	38	42	44	0	-37	40	1	52	13
B	44	671F	1189	1927	42	43	44	0	-38	40	1	52	13
B	44	672C	1235	1927	44	44	44	0	-39	40	1	52	13
B	44	6EE1	1283	1927	43	44	44	0	-39	40	1	52	13
B	44	7684	1330	1927	40	44	44	2	-39	40	1	52	13
B	44	79D2	1374	1927	43	44	44	0	-39	40	1	52	13
B	44	7B2C	1421	1927	42	44	44	1	-39	40	1	52	13
B	44	7C4D	1467	1927	43	44	44	0	-39	40	1	52	13
B	44	7EC6	1514	1927	42	44	44	0	-39	40	1	52	13
B	44	8303	1560	1927	43	44	44	1	-39	40	1	52	13
B	44	8BB0	1607	1927	43	42	44	1	-38	40	1	52	13
B	44	8BE6	1654	1927	43	44	44	0	-39	40	1	52	13
B	44	8BFB	1701	1927	44	44	44	0	-39	40	1	52	13
B	44	8FD1	1749	1927	44	43	44	0	-39	40	1	52	13
B	44	949F	1797	1927	43	44	44	0	-39	40	1	52	13
B	44	957F	1844	1927	43	44	44	1	-39	40	1	52	13
B	44	9605	1891	1927	38	44	44	3	-39	40	1	52	13
B	44	9875	1933	1927	42	42	44	1	-37	40	1	52	13
B	44	FF0C	1979	1927	11	18	44	5	-12	40	1	52	13
R	70	20	1994	1927	1	1	16	0	0	63	0	82	21
R	70	21	1999	1927	10	54	23	6	-53	63	1	82	21
R	70	22	2013	1927	21	21	33	6	-54	63	1	82	21
R	70	23	4	1985	35	51	39	2	-51	63	1	82	21
R	70	24	43	1985	31	68	39	4	-59	63	1	82	21
R	70	25	78	1985	60	53	64	2	-52	63	1	82	21
R	70	26	142	1985	45	53	48	2	-52	63	1	82	21
R	70	27	191	1985	8	21	19	6	-54	63	1	82	21
R	70	28	203	1985	15	71	24	6	-57	63	1	82	21
R	70	29	222	1985	16	71	24	2	-57	63	1	82	21
R	70	2A	242	1985	25	23	33	4	-56	63	1	82	21
R	70	2B	271	1985	35	37	39	2	-44	63	1	82	21
R	70	2C	310	1985	13	23	19	3	-9	63	1	82	21
R	70	2D	327	1985	19	5	24	3	-22	63	1	82	21
R	70	2E	350	1985	10	10	19	5	-9	63	1	82	21
R	70	2F	364	1985	27	69	27	0	-56	63	1	82	21
R	70	30	395	1985	33	53	39	3	-52	63	1	82	21
R	70	31	432	1985	29	51	39	6	-51	63	1	82	21
R	70	32	465	1985	34	52	39	2	-52	63	1	82	21
R	70	33	503	1985	33	53	39	2	-52	63	1	82	21
R	70	34	540	1985	36	51	39	1	-51	63	1	82	21
R	70	35	580	1985	35	52	39	1	-51	63	1	82	21
R	70	36	619	1985	33	53	39	3	-52	63	1	82	21
R	70	37	656	1985	33	51	39	3	-51	63	1	82	21
R	70	38	693	1985	33	53	39	3	-52	63	1	82	21
R	70	39	730	1985	33	53	39	3	-52	63	1	82	21
R	70	3A	767	1985	10	38	19	5	-37	63	1	82	21
R	70	3B	781	1985	13	51	19	3	-37	63	1	82	21
R	70	3C	798	1985	35	32	39	2	-42	63	1	82	21
R	70	3D	837	1985	35	22	39	2	-37	63	1	82	21
R	70	3E	876	1985	35	32	39	2	-42	63	1	82	21
R	70	3F	915	1985	27	55	33	3	-54	63	1	82	21
R	70	40	946	1985	60	63	66	3	-51	63	1	82	21
R	70	41	1010	1985	43	51	43	0	-51	63	1	82	21
R	70	42	1057	1985	36	51	46	7	-51	63	1	82	21
R	70	43	1097	1985	39	53	45	4	-52	63	1	82	21
R	70	44	1140	1985	38	51	48	7	-51	63	1	82	21
R	70	45	1182	1985	31	51	41	7	-51	63	1	82	21
R	70	46	1217	1985	30	51	39	7	-51	63	1	82	21
R	70	47	1251	1985	40	53	48	4	-52	63	1	82	21
R	70	48	1295	1985	37	51	51	7	-51	63	1	82	21
R	70	49	1336	1985	7	51	21	7	-51	63	1	82	21
R	70	4A	1347	1985	29	52	37	2	-51	63	1	82	21
R	70	4B	1380	1985	38	51	45	7	-51	63	1	82	21
R	70	4C	1422	1985	29	51	38	7	-51	63	1	82	21
R	70	4D	1455	1985	43	51	57	7	-51	63	1	82	21
R	70	4E	1502	1985	37	51	51	7	-51	63	1	82	21
R	70	4F	1543	1985	44	53	52	4	-52	63	1	82	21
R	70	50	1591	1985	34	51	44	7	-51	63	1	82	21
R	70	51	1629	1985	45	66	52	4	-52	63	1	82	21
R	70	52	1678	1985	36	51	44	7	-51	63	1	82	21
R	70	53	1718	1985	36	53	42	3	-52	63	1	82	21
R	70	54	1758	1985	38	51	42	2	-51	63	1	82	21
R	70	55	1800	1985	38	52	50	6	-51	63	1	82	21
R	70	56	1842	1985	41	51	40	0	-51	63	1	82	21
R	70	57	1887	1985	59	51	61	1	-51	63	1	82	21
R	70	58	1950	1985	38	51	40	1	-51	63	1	82	21
R	70	59	1992	1985	39	51	37	-1	-51	63	1	82	21
R	70	5A	4	2060	36	51	42	3	-51	63	1	82	21
R	70	5B	44	2060	15	68	24	7	-56	63	1	82	21
R	70	5C	63	2060	26	69	27	1	-56	63	1	82	21
R	70	5D	93	2060	15	68	24	2	-56	63	1	82	21
R	70	5E	112	2060	31	32	39	4	-53	63	1	82	21
R	70	5F	147	2060	39	5	39	0	5	63	1	82	21
R	70	60	190	2060	16	17	42	10	-61	63	1	82	21
R	70	61	210	2060	30	40	39	4	-39	63	1	82	21
R	70	62	244	2060	34	57	43	6	-56	63	1	82	21
R	70	63	282	2060	31	40	36	3	-39	63	1	82	21
R	70	64	317	2060	34	57	43	3	-56	63	1	82	21
R	70	65	355	2060	33	40	39	3	-39	63	1	82	21
R	70	66	392	2060	23	57	23	2	-57	63	1	82	21
R	70	67	419	2060	36	57	39	3	-39	63	1	82	21
R	70	68	459	2060	31	56	42	6	-56	63	1	82	21
R	70	69	494	2060	9	55	19	5	-55	63	1	82	21
R	70	6A	507	2060	18	72	19	-4	-55	63	1	82	21
R	70	6B	529	2060	32	56	39	6	-56	63	1	82	21
R	70	6C	565	2060	11	57	20	6	-56	63	1	82	21
R	70	6D	580	2060	53	39	65	6	-39	63	1	82	21
R	70	6E	637	2060	31	39	43	6	-39	63	1	82	21
R	70	6F	672	2060	36	40	42	3	-39	63	1	82	21
R	70	70	712	2060	34	55	43	6	-39	63	1	82	21
R	70	71	750	2060	34	55	43	3	-39	63	1	82	21
R	70	72	788	2060	22	39	27	6	-39	63	1	82	21
R	70	73	814	2060	29	40	33	2	-39	63	1	82	21
R	70	74	847	2060	25	50	26	1	-49	63	1	82	21
R	70	75	876	2060	32	39	42	5	-38	63	1	82	21
R	70	76	912	2060	36	38	36	0	-38	63	1	82	21
R	70	77	952	2060	54	38	56	1	-38	63	1	82	21
R	70	78	1010	2060	33	38	35	1	-38	63	1	82	21
R	70	79	1047	2060	36	54	36	0	-38	63	1	82	21
R	70	7A	1087	2060	30	38	33	2	-38	63	1	82	21
R	70	7B	1121	2060	20	68	24	2	-56	63	1	82	21
R	70	7C	1145	2060	5	79	19	7	-59	63	1	82	21
R	70	7D	1154	2060	19	68	24	2	-56	63	1	82	21
R	70	7E	1177	2060	34	12	39	2	-32	63	1	82	21
R	70	2039	1215	2060	14	30	21	3	-35	63	1	82	21
R	70	203A	1233	2060	14	30	21	4	-35	63	1	82	21
R	70	4E00	1251	2060	65	6	70	3	-31	63	1	82	21
R	70	4E09	1320	2060	62	54	70	4	-53	63	1	82	21
R	70	4E66	1386	2060	63	66	70	4	-60	63	1	82	21
R	70	4E8C	1453	2060	64	49	70	3	-50	63	1	82	21
R	70	4E94	1521	2060	64	55	70	3	-53	63	1	82	21
R	70	4ECA	1589	2060	66	67	70	2	-61	63	1	82	21
R	70	516D	1659	2060	64	66	70	3	-60	63	1	82	21
R	70	5171	1727	2060	64	66	70	3	-60	63	1	82	21
R	70	5206	1795	2060	65	65	70	3	-59	63	1	82	21
R	70	524D	1864	2060	64	66	70	3	-60	63	1	82	21
R	70	5468	1932	2060	60	63	70	2	-56	63	1	82	21
R	70	56DB	4	2143	58	58	70	6	-54	63	1	82	21
R	70	56F4	66	2143	60	63	70	5	-57	63	1	82	21
R	70	5747	130	2143	64	66	70	2	-60	63	1	82	21
R	70	591A	198	2143	62	66	70	5	-60	63	1	82	21
R	70	5929	264	2143	65	60	70	3	-54	63	1	82	21
R	70	5C0F	333	2143	67	65	70	2	-59	63	1	82	21
R	70	5E74	404	2143	64	66	70	3	-60	63	1	82	21
R	70	5F53	472	2143	54	66	70	8	-60	63	1	82	21
R	70	5F55	530	2143	63	63	70	4	-57	63	1	82	21
R	70	603B	597	2143	65	65	70	3	-60	63	1	82	21
R	70	60C5	666	2143	67	66	70	1	-60	63	1	82	21
R	70	6309	737	2143	66	66	70	2	-60	63	1	82	21
R	70	6570	807	2143	66	66	70	2	-60	63	1	82	21
R	70	65E0	877	2143	66	61	70	2	-55	63	1	82	21
R	70	65E5	947	2143	47	60	70	12	-55	63	1	82	21
R	70	65F6	998	2143	63	65	70	5	-60	63	1	82	21
R	70	660E	1065	2143	60	63	70	5	-57	63	1	82	21
R	70	661F	1129	2143	63	61	70	3	-57	63	1	82	21
R	70	6682	1196	2143	64	66	70	3	-60	63	1	82	21
R	70	6700	1264	2143	65	64	70	3	-58	63	1	82	21
R	70	6708	1333	2143	56	62	70	2	-56	63	1	82	21
R	70	671F	1393	2143	63	65	70	2	-59	63	1	82	21
R	70	672C	1460	2143	66	66	70	2	-60	63	1	82	21
R	70	6EE1	1530	2143	64	66	70	3	-60	63	1	82	21
R	70	7684	1598	2143	60	65	70	6	-60	63	1	82	21
R	70	79D2	1662	2143	65	66	70	2	-60	63	1	82	21
R	70	7B2C	1731	2143	64	66	70	3	-60	63	1	82	21
R	70	7C4D	1799	2143	64	66	70	2	-60	63	1	82	21
R	70	7EC6	1867	2143	64	65	70	2	-60	63	1	82	21
R	70	8303	1935	2143	65	66	70	3	-60	63	1	82	21
